Open,High,Low,Close,Adj Close,Volume
2.207974,2.215333,2.207587,2.207974,1.811648,90370
2.362506,2.362506,2.207587,2.245929,1.842791,2414173
2.246317,2.246317,2.207974,2.223079,1.824042,51640
2.207974,2.207974,2.207587,2.207587,1.811331,25820
2.21572,2.21572,2.153366,2.168857,1.779553,142010
2.207587,2.207587,2.168857,2.168857,1.779553,90370
2.168857,2.168857,2.14562,2.14562,1.760487,167830
2.168857,2.168857,2.130128,2.137874,1.754131,129100
2.137874,2.137874,2.137874,2.137874,1.754131,0
2.130128,2.134001,2.130128,2.130128,1.747775,90370
2.130128,2.168857,2.130128,2.149493,1.763665,51640
2.091398,2.13129,2.091398,2.13129,1.748729,90370
2.130128,2.130128,2.068161,2.090624,1.715362,335660
2.130902,2.130902,2.091398,2.095659,1.719494,555130
